scheme_id,fiscal_year,revised_allocation_total,revised_allocation_fpa,estimated_expenditure,throw_forward,allocation_capital,allocation_revenue,allocation_total,allocation_fpa,financial_progress_pct_prior_year,financial_progress_pct_current_year
1063,2026-2027,450.000,0.000,607.254,708.227,350.000,0.000,350.000,0.000,46.2,72.8
1064,2026-2027,0.000,0.000,0.000,145.934,30.000,0.000,30.000,0.000,0.0,20.6
1065,2026-2027,10.000,0.000,10.000,164.840,40.000,0.000,40.000,0.000,5.7,28.6
1066,2026-2027,9.000,0.000,9.000,75.610,10.000,0.000,10.000,0.000,10.6,22.5
1067,2026-2027,500.000,0.000,1023.184,476.816,476.816,0.000,476.816,0.000,68.2,100.0
1068,2026-2027,300.000,0.000,300.000,4138.005,500.000,0.000,500.000,0.000,6.8,18.0
1069,2026-2027,3590.497,0.000,3590.497,1190.844,200.000,0.000,200.000,0.000,75.1,79.3
1070,2026-2027,225.000,0.000,425.000,557.576,175.000,25.000,200.000,0.000,43.3,63.6
1071,2026-2027,30.000,0.000,30.000,105.490,30.000,0.000,30.000,0.000,22.1,44.3
1072,2026-2027,75.000,0.000,75.000,324.943,150.000,0.000,150.000,0.000,18.8,56.3
1073,2026-2027,0.000,0.000,0.000,347.288,150.000,0.000,150.000,0.000,0.0,43.2
1074,2026-2027,82.500,0.000,82.500,257.132,100.000,0.000,100.000,0.000,24.3,53.7
1075,2026-2027,37.500,0.000,37.500,261.745,150.000,0.000,150.000,0.000,12.5,62.7
1076,2026-2027,19.046,0.000,19.046,421.639,50.000,0.000,50.000,0.000,4.3,15.7
1077,2026-2027,6.250,0.000,6.250,93.735,65.761,0.000,65.761,0.000,6.3,72.0
1078,2026-2027,25.000,0.000,25.000,74.748,50.000,0.000,50.000,0.000,25.1,75.2
1079,2026-2027,82.500,0.000,82.500,252.652,150.000,0.000,150.000,0.000,24.6,69.4
1080,2026-2027,200.000,0.000,200.000,833.277,500.000,0.000,500.000,0.000,19.4,67.7
1081,2026-2027,400.000,0.000,400.000,1636.739,1000.000,0.000,1000.000,0.000,19.6,68.7
1082,2026-2027,100.000,0.000,100.000,500.491,250.000,0.000,250.000,0.000,16.7,58.3
1083,2026-2027,76.383,0.000,76.383,229.205,229.205,0.000,229.205,0.000,25.0,100.0
1084,2026-2027,958.738,0.000,958.738,2334.808,1000.000,0.000,1000.000,0.000,29.1,59.5
1085,2026-2027,25.000,0.000,25.000,84.100,84.100,0.000,84.100,0.000,22.9,100.0
1086,2026-2027,100.000,0.000,100.000,99.971,99.971,0.000,99.971,0.000,50.0,100.0
1087,2026-2027,100.000,0.000,100.000,99.903,99.903,0.000,99.903,0.000,50.0,100.0
1088,2026-2027,100.000,0.000,100.000,330.562,200.000,0.000,200.000,0.000,23.2,69.7
1089,2026-2027,0.000,0.000,0.000,61.000,61.000,0.000,61.000,0.000,0.0,100.0
1090,2026-2027,100.000,0.000,8615.586,1374.153,300.000,0.000,300.000,0.000,86.2,89.2
1091,2026-2027,50.000,0.000,264.094,457.464,45.000,0.000,45.000,0.000,36.6,42.8
1092,2026-2027,50.000,0.000,97.370,75.159,7.516,0.000,7.516,0.000,56.4,60.8
1093,2026-2027,151.771,0.000,417.143,100.000,10.000,0.000,10.000,0.000,80.7,82.6
1094,2026-2027,650.000,0.000,1879.613,1490.880,400.000,0.000,400.000,0.000,55.8,67.6
1095,2026-2027,100.000,0.000,442.871,381.977,38.198,0.000,38.198,0.000,53.7,58.3
1096,2026-2027,257.780,0.000,1024.325,0.000,0.001,0.000,0.001,0.000,100.0,100.0
1097,2026-2027,0.000,0.000,138.517,55.606,5.561,0.000,5.561,0.000,71.4,74.2
1098,2026-2027,115.753,0.000,530.645,205.178,20.518,0.000,20.518,0.000,72.1,74.9
1099,2026-2027,100.000,0.000,1137.128,327.585,32.759,0.000,32.759,0.000,77.6,79.9
1100,2026-2027,50.000,0.000,530.065,115.524,11.552,0.000,11.552,0.000,82.1,83.9
1101,2026-2027,59.214,0.000,326.118,0.000,0.001,0.000,0.001,0.000,100.0,100.0
1102,2026-2027,34.332,0.000,179.775,0.000,0.001,0.000,0.001,0.000,100.0,100.0
1103,2026-2027,150.000,0.000,768.478,530.419,200.000,0.000,200.000,0.000,59.2,74.6
1104,2026-2027,100.000,0.000,660.000,540.000,54.000,0.000,54.000,0.000,55.0,59.5
1105,2026-2027,0.000,0.000,589.565,50.389,5.039,0.000,5.039,0.000,92.1,92.9
1106,2026-2027,12.500,0.000,235.363,93.642,9.364,0.000,9.364,0.000,71.5,74.4
1107,2026-2027,400.000,0.000,1127.380,2508.872,250.887,0.000,250.887,0.000,31.0,37.9
1108,2026-2027,1100.000,0.000,2093.628,375.365,37.537,0.000,37.537,0.000,84.8,86.3
1109,2026-2027,574.238,0.000,1286.456,1815.298,300.000,0.000,300.000,0.000,41.5,51.1
1110,2026-2027,200.000,0.000,488.306,341.984,200.000,0.000,200.000,0.000,58.8,82.9
1111,2026-2027,200.000,0.000,380.705,522.845,52.285,0.000,52.285,0.000,42.1,47.9
1112,2026-2027,187.500,0.000,403.125,171.875,100.000,0.000,100.000,0.000,70.1,87.5
1113,2026-2027,200.000,0.000,744.000,706.668,70.667,0.000,70.667,0.000,51.3,56.2
1114,2026-2027,103.860,0.000,256.755,150.965,15.097,0.000,15.097,0.000,63.0,66.7
1115,2026-2027,75.288,0.000,131.754,18.822,18.822,0.000,18.822,0.000,87.5,100.0
1116,2026-2027,25.000,0.000,25.000,9869.248,430.000,0.000,430.000,0.000,0.3,4.6
1117,2026-2027,0.000,0.000,164.653,185.333,30.000,0.000,30.000,0.000,47.0,55.6
1118,2026-2027,30.000,0.000,577.918,57.449,57.449,0.000,57.449,0.000,91.0,100.0
1119,2026-2027,0.000,0.000,107.788,55.892,55.892,0.000,55.892,0.000,65.9,100.0
1120,2026-2027,0.000,0.000,5025.980,1314.020,0.001,0.000,0.001,0.000,79.3,79.3
1121,2026-2027,230.000,0.000,5818.056,1059.154,449.154,50.000,499.154,0.000,84.6,91.9
1122,2026-2027,10.000,0.000,309.204,190.375,60.375,0.000,60.375,0.000,61.9,74.0
1123,2026-2027,0.000,0.000,526.787,167.625,104.677,0.000,104.677,0.000,75.9,90.9
1124,2026-2027,12.500,0.000,553.245,365.864,50.000,0.000,50.000,0.000,60.2,65.6
1125,2026-2027,70.000,0.000,218.156,87.386,87.386,0.000,87.386,0.000,71.4,100.0
1126,2026-2027,228.499,0.000,588.505,100.000,100.000,0.000,100.000,0.000,85.5,100.0
1127,2026-2027,100.000,0.000,466.313,150.614,150.614,0.000,150.614,0.000,75.6,100.0
1128,2026-2027,50.000,0.000,689.799,1308.859,200.000,0.000,200.000,0.000,34.5,44.5
1129,2026-2027,300.000,0.000,1946.878,1844.878,400.000,0.000,400.000,0.000,51.3,61.9
1130,2026-2027,100.000,0.000,600.705,100.803,100.803,0.000,100.803,0.000,85.6,100.0
1131,2026-2027,10.000,0.000,950.569,657.004,0.001,0.000,0.001,0.000,59.1,59.1
1132,2026-2027,9.499,0.000,324.419,0.000,0.001,0.000,0.001,0.000,100.0,100.0
1133,2026-2027,75.000,0.000,226.389,290.054,100.000,0.000,100.000,0.000,43.8,63.2
1134,2026-2027,100.000,0.000,364.850,160.218,60.000,0.000,60.000,0.000,69.5,80.9
1135,2026-2027,50.000,0.000,342.000,386.000,50.000,0.000,50.000,0.000,47.0,53.8
1136,2026-2027,400.000,0.000,3741.999,359.297,50.000,0.000,50.000,0.000,91.2,92.5
1137,2026-2027,200.000,0.000,2173.260,1531.050,600.000,0.000,600.000,0.000,58.7,74.9
1138,2026-2027,0.000,0.000,426.949,128.177,50.000,0.000,50.000,0.000,76.9,85.9
1139,2026-2027,60.700,0.000,145.135,4.506,4.506,0.000,4.506,0.000,97.0,100.0
1140,2026-2027,12.500,0.000,193.058,310.018,60.000,0.000,60.000,0.000,38.4,50.3
1141,2026-2027,50.000,493.780,50.000,2713.060,0.000,580.000,580.000,2900.000,1.8,22.8
1142,2026-2027,2.500,0.000,39.421,46.065,46.065,0.000,46.065,0.000,46.1,100.0
1143,2026-2027,52.500,0.000,158.974,115.826,45.000,0.000,45.000,0.000,57.9,74.2
1144,2026-2027,150.000,0.000,419.375,439.401,110.000,0.000,110.000,0.000,48.8,61.6
1145,2026-2027,446.409,0.000,971.784,100.000,100.000,0.000,100.000,0.000,90.7,100.0
1146,2026-2027,150.000,0.000,175.000,275.000,250.000,0.000,250.000,0.000,38.9,94.4
1147,2026-2027,100.000,0.000,277.365,419.238,50.000,0.000,50.000,0.000,39.8,47.0
1148,2026-2027,200.000,0.000,200.000,7422.302,400.000,0.000,400.000,0.000,2.6,7.9
1149,2026-2027,50.000,0.000,178.299,71.673,71.673,0.000,71.673,0.000,71.3,100.0
1150,2026-2027,10.000,0.000,10.000,252.471,150.000,0.000,150.000,0.000,3.8,61.0
1151,2026-2027,39.417,0.000,75.902,120.886,120.886,0.000,120.886,0.000,38.6,100.0
1152,2026-2027,0.000,0.000,0.000,5057.000,50.000,0.000,50.000,0.000,0.0,1.0
1153,2026-2027,92.600,0.000,102.843,0.000,0.001,0.000,0.001,0.000,100.0,100.0
1154,2026-2027,161.057,0.000,161.057,1020.289,500.000,0.000,500.000,0.000,13.6,56.0
1155,2026-2027,50.000,0.000,116.982,82.929,10.000,0.000,10.000,0.000,58.5,63.5
1156,2026-2027,30.000,0.000,42.693,61.170,20.000,0.000,20.000,0.000,41.1,60.4
1157,2026-2027,97.129,0.000,108.385,0.000,0.001,0.000,0.001,0.000,100.0,100.0
1158,2026-2027,38.246,0.000,60.647,387.550,50.000,0.000,50.000,0.000,13.5,24.7
1159,2026-2027,12.500,0.000,47.300,685.958,50.000,0.000,50.000,0.000,6.5,13.3
1160,2026-2027,350.000,0.000,439.271,7.138,7.138,0.000,7.138,0.000,98.4,100.0
1161,2026-2027,200.000,0.000,291.991,167.988,167.988,0.000,167.988,0.000,63.5,100.0
1162,2026-2027,285.927,0.000,357.408,0.000,0.001,0.000,0.001,0.000,100.0,100.0
1163,2026-2027,60.000,0.000,117.055,263.368,60.000,0.000,60.000,0.000,30.8,46.5
1164,2026-2027,357.954,0.000,447.404,0.000,0.001,0.000,0.001,0.000,100.0,100.0
1165,2026-2027,333.603,0.000,417.003,0.000,0.001,0.000,0.001,0.000,100.0,100.0
1166,2026-2027,360.000,0.000,527.109,308.524,75.000,0.000,75.000,0.000,63.1,72.1
1167,2026-2027,200.000,0.000,300.000,462.933,200.000,0.000,200.000,0.000,39.3,65.5
1168,2026-2027,100.000,0.000,209.389,337.578,337.578,0.000,337.578,0.000,38.3,100.0
1169,2026-2027,443.720,0.000,543.720,56.245,56.245,0.000,56.245,0.000,90.6,100.0
1170,2026-2027,100.000,0.000,166.847,167.389,150.000,0.000,150.000,0.000,49.9,94.8
1171,2026-2027,50.000,0.000,50.000,518.451,100.000,0.000,100.000,0.000,8.8,26.4
1172,2026-2027,100.000,0.000,302.439,922.490,100.000,0.000,100.000,0.000,24.7,32.9
1173,2026-2027,7.500,0.000,2190.520,107.403,84.903,0.000,84.903,0.000,95.3,99.0
1174,2026-2027,150.000,0.000,150.000,4451.603,500.000,0.000,500.000,0.000,3.3,14.1
1175,2026-2027,544.939,0.000,544.939,0.000,0.001,0.000,0.001,0.000,100.0,100.0
1176,2026-2027,0.000,0.000,0.000,499.884,100.000,0.000,100.000,0.000,0.0,20.0
1177,2026-2027,18.750,0.000,18.750,80.671,80.671,0.000,80.671,0.000,18.9,100.0
1178,2026-2027,200.000,0.000,200.000,1283.456,600.000,0.000,600.000,0.000,13.5,53.9
1179,2026-2027,50.000,0.000,50.000,150.000,40.000,0.000,40.000,0.000,25.0,45.0
1180,2026-2027,9.375,0.000,9.375,155.608,30.000,0.000,30.000,0.000,5.7,23.9
1181,2026-2027,9.375,0.000,9.375,140.264,100.000,0.000,100.000,0.000,6.3,73.1
1182,2026-2027,18.750,0.000,18.750,279.985,60.000,0.000,60.000,0.000,6.3,26.4
1183,2026-2027,25.000,0.000,25.000,381.399,50.000,0.000,50.000,0.000,6.2,18.5
1184,2026-2027,6.250,0.000,6.250,93.690,25.000,0.000,25.000,0.000,6.3,31.3
1185,2026-2027,25.000,0.000,25.000,474.399,100.000,0.000,100.000,0.000,5.0,25.0
1186,2026-2027,100.000,0.000,100.000,299.993,250.000,0.000,250.000,0.000,25.0,87.5
1187,2026-2027,12.500,0.000,12.500,266.766,30.000,0.000,30.000,0.000,4.5,15.2
1188,2026-2027,18.750,0.000,18.750,272.091,100.000,0.000,100.000,0.000,6.4,40.8
1189,2026-2027,6.250,0.000,6.250,102.762,25.000,0.000,25.000,0.000,5.7,28.7
1190,2026-2027,37.500,0.000,37.500,112.476,100.000,0.000,100.000,0.000,25.0,91.7
1191,2026-2027,1.875,0.000,1.875,27.270,27.270,0.000,27.270,0.000,6.4,100.0
1192,2026-2027,55.000,0.000,55.000,162.955,55.000,0.000,55.000,0.000,25.2,50.5
1193,2026-2027,18.750,0.000,18.750,81.225,81.225,0.000,81.225,0.000,18.8,100.0
1194,2026-2027,20.000,0.000,20.000,421.760,50.000,0.000,50.000,0.000,4.5,15.8
1195,2026-2027,58.968,0.000,58.968,177.454,100.000,0.000,100.000,0.000,24.9,67.2
1196,2026-2027,50.000,0.000,50.000,149.559,100.000,0.000,100.000,0.000,25.1,75.2
1197,2026-2027,50.000,0.000,50.000,146.930,146.930,0.000,146.930,0.000,25.4,100.0
1198,2026-2027,25.000,0.000,25.000,81.896,81.896,0.000,81.896,0.000,23.4,100.0
1199,2026-2027,50.000,0.000,50.000,149.954,50.000,0.000,50.000,0.000,25.0,50.0
1200,2026-2027,100.000,0.000,100.000,307.708,200.000,0.000,200.000,0.000,24.5,73.6
1201,2026-2027,87.500,0.000,87.500,258.360,60.000,0.000,60.000,0.000,25.3,42.6
1202,2026-2027,50.000,0.000,50.000,947.965,200.000,0.000,200.000,0.000,5.0,25.1
1203,2026-2027,100.000,0.000,100.000,435.183,200.000,0.000,200.000,0.000,18.7,56.1
1204,2026-2027,175.000,0.000,175.000,724.713,150.000,0.000,150.000,0.000,19.5,36.1
1205,2026-2027,12.500,0.000,12.500,187.230,40.000,0.000,40.000,0.000,6.3,26.3
1206,2026-2027,9.375,0.000,9.375,140.705,30.000,0.000,30.000,0.000,6.2,26.2
1207,2026-2027,9.375,0.000,9.375,140.616,30.000,0.000,30.000,0.000,6.3,26.3
1208,2026-2027,10.000,0.000,10.000,290.000,65.000,0.000,65.000,0.000,3.3,25.0
1209,2026-2027,162.500,25619.750,162.500,396.891,0.000,200.000,200.000,5141.630,29.0,64.8
1210,2026-2027,0.000,0.000,0.000,4936.820,0.000,100.000,100.000,2000.000,0.0,2.0
1211,2026-2027,0.000,0.000,0.000,844.921,100.000,0.000,100.000,0.000,0.0,11.8
1212,2026-2027,0.000,0.000,0.000,371.565,65.000,0.000,65.000,0.000,0.0,17.5
1213,2026-2027,0.000,0.000,0.000,2000.000,500.000,0.000,500.000,0.000,0.0,25.0
1214,2026-2027,0.000,0.000,0.000,1000.000,250.000,0.000,250.000,0.000,0.0,25.0
1215,2026-2027,0.000,0.000,0.000,1724.999,431.250,0.000,431.250,0.000,0.0,25.0
1216,2026-2027,0.000,0.000,0.000,2899.625,724.906,0.000,724.906,0.000,0.0,25.0
1217,2026-2027,0.000,0.000,0.000,979.919,244.980,0.000,244.980,0.000,0.0,25.0
1218,2026-2027,0.000,0.000,0.000,3197.818,799.455,0.000,799.455,0.000,0.0,25.0
1219,2026-2027,0.000,0.000,0.000,5000.000,3000.000,0.000,3000.000,0.000,0.0,60.0
1220,2026-2027,100.000,0.000,350.566,149.404,100.000,0.000,100.000,0.000,70.1,90.1
1221,2026-2027,200.000,0.000,519.398,400.794,200.000,0.000,200.000,0.000,56.4,78.2
1222,2026-2027,0.000,0.000,0.000,16888.815,10.000,0.000,10.000,0.000,0.0,0.1
1223,2026-2027,60.000,0.000,73.870,149.870,0.000,22.374,22.374,0.000,33.0,43.0
1224,2026-2027,10.000,0.000,30.000,50.970,0.000,8.097,8.097,0.000,37.1,47.1
1225,2026-2027,10.000,0.000,16.000,108.063,0.000,12.406,12.406,0.000,12.9,22.9
1226,2026-2027,10.000,0.000,10.000,86.000,0.000,9.600,9.600,0.000,10.4,20.4
1227,2026-2027,20.000,0.000,20.000,91.000,0.000,11.100,11.100,0.000,18.0,28.0
1228,2026-2027,0.000,0.000,0.000,68.000,0.000,6.800,6.800,0.000,0.0,10.0
1229,2026-2027,0.000,0.000,0.000,86.000,0.000,8.600,8.600,0.000,0.0,10.0
1230,2026-2027,14.166,0.000,14.166,73.509,0.000,8.768,8.768,0.000,16.2,26.2
1231,2026-2027,0.000,0.000,0.000,45.228,0.000,4.523,4.523,0.000,0.0,10.0
1232,2026-2027,0.000,0.000,2.528,2.472,1.472,1.000,2.472,0.000,50.6,100.0
1233,2026-2027,0.000,0.000,12.000,2.000,0.000,2.000,2.000,0.000,85.7,100.0
1234,2026-2027,67.706,0.000,88.326,14.774,0.000,14.774,14.774,0.000,85.7,100.0
1235,2026-2027,0.000,0.000,146.737,212.424,0.001,0.000,0.001,0.000,40.9,40.9
1236,2026-2027,0.000,0.000,55.966,0.000,0.001,0.000,0.001,0.000,100.0,100.0
1237,2026-2027,0.000,0.000,48.816,44.904,44.904,0.000,44.904,0.000,52.1,100.0
1238,2026-2027,0.000,0.000,72.949,68.810,68.810,0.000,68.810,0.000,51.5,100.0
1239,2026-2027,90.087,0.000,90.087,90.086,0.000,0.001,0.001,0.000,50.0,50.0
1240,2026-2027,34.218,0.000,91.104,0.001,0.001,0.000,0.001,0.000,100.0,100.0
1241,2026-2027,7.500,0.000,7.500,168.659,40.000,0.000,40.000,0.000,4.3,27.0
1242,2026-2027,0.000,0.000,0.000,207.675,100.000,0.000,100.000,0.000,0.0,48.2
1243,2026-2027,0.000,0.000,0.000,414.458,100.000,0.000,100.000,0.000,0.0,24.1
1244,2026-2027,0.000,0.000,0.000,431.565,80.000,0.000,80.000,0.000,0.0,18.5
1245,2026-2027,0.000,0.000,254.669,-254.669,0.001,0.000,0.001,0.000,0.0,0.0
1246,2026-2027,0.000,0.000,257.626,0.082,0.001,0.000,0.001,0.000,100.0,100.0
1247,2026-2027,0.000,0.000,134.409,38.394,38.394,0.000,38.394,0.000,77.8,100.0
1248,2026-2027,40.637,0.000,181.102,15.479,15.479,0.000,15.479,0.000,92.1,100.0
1249,2026-2027,47.540,0.000,163.644,0.000,0.001,0.000,0.001,0.000,100.0,100.0
1250,2026-2027,26.676,0.000,89.767,3.901,3.901,0.000,3.901,0.000,95.8,100.0
1251,2026-2027,0.000,0.000,46.480,25.772,25.772,0.000,25.772,0.000,64.3,100.0
1252,2026-2027,0.000,0.000,123.436,6.177,0.001,0.000,0.001,0.000,95.2,95.2
1253,2026-2027,500.500,0.000,3512.886,1705.542,550.000,0.000,550.000,0.000,67.3,77.9
1254,2026-2027,0.000,0.000,95.392,54.619,0.001,0.000,0.001,0.000,63.6,63.6
1255,2026-2027,75.000,0.000,216.062,201.738,20.000,0.000,20.000,0.000,51.7,56.5
1256,2026-2027,0.000,0.000,48.811,43.162,43.162,0.000,43.162,0.000,53.1,100.0
1257,2026-2027,100.000,0.000,472.627,262.492,173.564,0.000,173.564,0.000,64.3,87.9
1258,2026-2027,150.000,0.000,727.136,-727.136,176.000,0.000,176.000,0.000,0.0,0.0
1259,2026-2027,62.812,0.000,130.858,665.028,300.000,0.000,300.000,0.000,16.4,54.1
1260,2026-2027,0.000,0.000,66.058,-66.058,0.001,0.000,0.001,0.000,0.0,0.0
1261,2026-2027,110.780,0.000,141.744,13.172,0.001,0.000,0.001,0.000,91.5,91.5
1262,2026-2027,0.000,0.000,104.141,13.523,0.001,0.000,0.001,0.000,88.5,88.5
1263,2026-2027,40.000,0.000,66.201,68.123,30.000,0.000,30.000,0.000,49.3,71.6
1264,2026-2027,7.500,0.000,7.500,257.910,40.000,0.000,40.000,0.000,2.8,17.9
1265,2026-2027,0.000,0.000,150.116,0.004,0.001,0.000,0.001,0.000,100.0,100.0
1266,2026-2027,0.000,0.000,156.913,141.211,50.000,0.000,50.000,0.000,52.6,69.4
1267,2026-2027,0.000,0.000,28.380,0.004,0.001,0.000,0.001,0.000,100.0,100.0
1268,2026-2027,150.000,0.000,869.423,435.993,100.000,0.000,100.000,0.000,66.6,74.3
1269,2026-2027,0.000,0.000,241.117,6.259,0.000,0.100,0.100,0.000,97.5,97.5
1270,2026-2027,192.500,0.000,1437.691,1229.513,50.000,49.993,99.993,0.000,53.9,57.7
1271,2026-2027,0.000,0.000,621.634,2179.196,0.100,0.000,0.100,0.000,22.2,22.2
1272,2026-2027,0.000,0.000,1344.169,97.281,0.100,0.000,0.100,0.000,93.3,93.3
1273,2026-2027,0.000,0.000,15.054,44.446,0.000,0.100,0.100,0.000,25.3,25.5
1274,2026-2027,0.000,0.000,52.027,21.646,0.000,0.100,0.100,0.000,70.6,70.8
1275,2026-2027,0.000,0.000,34.097,575.260,100.000,0.000,100.000,0.000,5.6,22.0
1276,2026-2027,0.000,0.000,45.166,362.712,0.000,0.100,0.100,0.000,11.1,11.1
1277,2026-2027,0.000,0.000,28.575,193.535,0.000,0.100,0.100,0.000,12.9,12.9
1278,2026-2027,16.242,0.000,87.407,12.577,0.000,12.577,12.577,0.000,87.4,100.0
1279,2026-2027,28.202,0.000,60.000,20.000,0.000,20.000,20.000,0.000,75.0,100.0
1280,2026-2027,28.284,0.000,56.716,43.284,28.284,15.000,43.284,0.000,56.7,100.0
1281,2026-2027,85.250,0.000,164.750,0.250,0.000,0.100,0.100,0.000,99.8,99.9
1282,2026-2027,0.000,0.000,79.187,0.813,0.000,0.100,0.100,0.000,99.0,99.1
1283,2026-2027,321.108,0.000,321.108,415.760,20.000,55.000,75.000,0.000,43.6,53.8
1284,2026-2027,36.000,4204.300,36.000,524.000,0.000,90.000,90.000,4760.000,6.4,22.5
1285,2026-2027,40.000,0.000,40.000,40.000,0.000,40.000,40.000,0.000,50.0,100.0
1286,2026-2027,75.000,0.000,75.000,75.000,0.000,75.000,75.000,0.000,50.0,100.0
1287,2026-2027,39.250,0.000,39.250,40.750,0.000,40.750,40.750,0.000,49.1,100.0
1288,2026-2027,23.009,0.000,23.009,56.991,0.000,17.000,17.000,0.000,28.8,50.0
1289,2026-2027,0.000,0.000,0.000,40.000,10.000,0.000,10.000,0.000,0.0,25.0
1290,2026-2027,0.000,0.000,0.000,80.000,20.000,0.000,20.000,0.000,0.0,25.0
1291,2026-2027,0.000,0.000,0.000,18.000,9.000,0.000,9.000,0.000,0.0,50.0
1292,2026-2027,0.000,0.000,711.159,72.872,0.100,0.000,0.100,0.000,90.7,90.7
1293,2026-2027,0.000,0.000,466.680,15.145,0.000,0.100,0.100,0.000,96.9,96.9
1294,2026-2027,0.000,0.000,211.933,49.859,0.000,0.100,0.100,0.000,81.0,81.0
1295,2026-2027,349.328,0.000,1426.386,1352.902,311.000,0.000,311.000,0.000,51.3,62.5
1296,2026-2027,0.000,0.000,46.369,37.705,0.100,0.000,0.100,0.000,55.2,55.3
1297,2026-2027,59.844,0.000,80.000,20.000,0.000,20.000,20.000,0.000,80.0,100.0
1298,2026-2027,0.000,0.000,9.347,65.424,0.000,65.424,65.424,0.000,12.5,100.0
1299,2026-2027,0.000,0.000,11.418,238.582,0.000,25.000,25.000,0.000,4.6,14.6
1300,2026-2027,16.318,0.000,45.633,54.367,0.000,54.367,54.367,0.000,45.6,100.0
1301,2026-2027,10.000,0.000,21.719,78.281,0.000,78.281,78.281,0.000,21.7,100.0
1302,2026-2027,10.000,0.000,10.000,70.000,49.657,20.343,70.000,0.000,12.5,100.0
1303,2026-2027,40.000,0.000,40.000,29.574,0.000,29.574,29.574,0.000,57.5,100.0
1304,2026-2027,50.000,0.000,50.000,31.310,0.000,31.310,31.310,0.000,61.5,100.0
1305,2026-2027,39.550,0.000,39.550,38.380,0.000,38.380,38.380,0.000,50.8,100.0
1306,2026-2027,40.000,0.000,40.000,35.680,0.000,35.680,35.680,0.000,52.9,100.0
1307,2026-2027,0.966,0.000,69.150,2.897,2.897,0.000,2.897,0.000,96.0,100.0
1308,2026-2027,12.500,0.000,262.500,336.740,336.740,0.000,336.740,0.000,43.8,100.0
1309,2026-2027,66.492,0.000,501.118,66.491,66.491,0.000,66.491,0.000,88.3,100.0
1310,2026-2027,24.614,0.000,124.098,73.842,10.000,0.000,10.000,0.000,62.7,67.7
1311,2026-2027,31.250,0.000,31.250,93.750,93.750,0.000,93.750,0.000,25.0,100.0
1312,2026-2027,0.000,0.000,0.000,59.693,10.000,0.000,10.000,0.000,0.0,16.8
1313,2026-2027,0.000,0.000,0.000,430.231,107.558,0.000,107.558,0.000,0.0,25.0
1314,2026-2027,251.560,0.000,251.560,249.940,125.374,0.000,125.374,0.000,50.2,75.2
1315,2026-2027,25.000,0.000,25.000,25.000,21.200,3.800,25.000,0.000,50.0,100.0
1316,2026-2027,30.000,0.000,30.000,30.000,30.000,0.000,30.000,0.000,50.0,100.0
1317,2026-2027,0.000,0.000,0.000,80.000,72.500,7.500,80.000,0.000,0.0,100.0
1318,2026-2027,0.000,0.000,0.000,100.000,100.000,0.000,100.000,0.000,0.0,100.0
1319,2026-2027,0.000,0.000,0.000,190.000,190.000,0.000,190.000,0.000,0.0,100.0
1320,2026-2027,12.000,0.000,12.000,38.000,27.518,10.482,38.000,0.000,24.0,100.0
1321,2026-2027,0.000,0.000,0.000,110.346,27.587,0.000,27.587,0.000,0.0,25.0
1322,2026-2027,15.668,0.000,15.668,109.672,27.418,0.000,27.418,0.000,12.5,34.4
1323,2026-2027,0.000,0.000,0.000,100.000,25.000,0.000,25.000,0.000,0.0,25.0
1324,2026-2027,0.000,0.000,0.000,100.000,25.000,0.000,25.000,0.000,0.0,25.0
1325,2026-2027,0.000,0.000,0.000,100.000,25.000,0.000,25.000,0.000,0.0,25.0
1326,2026-2027,8.382,0.000,8.382,62.074,62.074,0.000,62.074,0.000,11.9,100.0
1327,2026-2027,8.382,0.000,8.382,62.074,62.074,0.000,62.074,0.000,11.9,100.0
1328,2026-2027,45.824,0.000,88.524,11.456,11.456,0.000,11.456,0.000,88.5,100.0
1329,2026-2027,7.731,0.000,38.331,111.599,111.599,0.000,111.599,0.000,25.6,100.0
1330,2026-2027,17.208,0.000,48.374,51.626,10.000,0.000,10.000,0.000,48.4,58.4
1331,2026-2027,13.750,0.000,38.792,41.208,41.208,0.000,41.208,0.000,48.5,100.0
1332,2026-2027,17.708,0.000,26.758,53.242,53.242,0.000,53.242,0.000,33.4,100.0
1333,2026-2027,15.496,0.000,23.494,46.506,46.506,0.000,46.506,0.000,33.6,100.0
1334,2026-2027,1.671,0.000,1.671,18.387,18.387,0.000,18.387,0.000,8.3,100.0
1335,2026-2027,17.708,0.000,26.758,53.242,53.242,0.000,53.242,0.000,33.4,100.0
1336,2026-2027,5.026,0.000,24.763,75.387,10.000,0.000,10.000,0.000,24.7,34.7
1337,2026-2027,11.558,0.000,66.038,34.672,34.672,0.000,34.672,0.000,65.6,100.0
1338,2026-2027,17.346,0.000,48.723,52.037,26.018,0.000,26.018,0.000,48.4,74.2
1339,2026-2027,23.128,0.000,77.633,23.127,23.127,0.000,23.127,0.000,77.0,100.0
1340,2026-2027,17.285,0.000,71.570,28.750,28.750,0.000,28.750,0.000,71.3,100.0
1341,2026-2027,27.531,0.000,67.437,82.593,82.593,0.000,82.593,0.000,44.9,100.0
1342,2026-2027,11.556,0.000,66.026,34.664,34.664,0.000,34.664,0.000,65.6,100.0
1343,2026-2027,30.977,0.000,74.578,109.649,109.649,0.000,109.649,0.000,40.5,100.0
1344,2026-2027,0.000,0.000,92.647,93.466,93.466,0.000,93.466,0.000,49.8,100.0
